"Assembly ID","Base Catalog Number","Illumina Sample Filename","ONT Sample Filename"
"32779dad8271403f","700672","ILN0_2020AA12_700672.fastq.gz","ONG3_2020AO06_700672.fastq.gz"
"3267e1c5122a418d","49175","ILN1_2021AB16_49175.fastq.gz","ONG3_2021AE06_49175.fastq.gz"
"3262c4c80a43453d","VR-718","ILM2_2019AC01_VR-718D.fastq.gz",""
"3240f23264ae4f9f","BAA-916","ILM3_2020AA02_BAA-916D-5.fastq.gz","ONG2_2019DZ03_BAA-916D-5.fastq.gz"
"323fc4b68313436b","14053","ILM3_2019CQ01_14053D-5.fastq.gz","ONG2_2019FJ01_14053D-5.fastq.gz"
"321dc43ded5441f3","56500","ILM3_2019CT03_56500D-5.fastq.gz","ONG2_2019FK03_56500D-5.fastq.gz"
"3208d869bb834943","BAA-1142","ILM2_2019AL07_BAA-1142D-5.fastq.gz","ONG2_2019DQ06_BAA-1142D-5.fastq.gz"
"31ee8057c1214022","27139","ILN1_2021AA03_27139.fastq.gz","ONG3_2020DU01_27139.fastq.gz"
"31e4b895ed51415a","700700","ILM3_2019BY04_700700D-5.fastq.gz","ONG2_2019CH01_700700D-5.fastq.gz"
"31dad690f6644982","BAA-2196","ILM3_2019AH01_BAA-2196D-5.fastq.gz","ONG2_2019AC04_BAA-2196D-5.fastq.gz"
"31d8291ff0034f05","VR-2018","ILM3_2020BL04_VR-2018DQ.fastq.gz",""
"31a309a4b45f45b1","35692","ILN1_2021AC14_35692.fastq.gz","ONG3_2021AP06_35692.fastq.gz"
"319d503f89e6408e","9895","ILN1_2021AB30_9895.fastq.gz","ONG3_2021AH01_9895.fastq.gz"
"319cda4d299741b5","17909","ILM3_2019AB07_17909D-5.fastq.gz","ONG1_2019AL05_17909D-5.fastq.gz"
"319c1568e8764f44","BAA-2759","ILM3_2018AE09_BAA-2759.fastq.gz","ONG1_2018AN09_BAA-2759.fastq.gz"
"3164ddc2409d494f","700685","ILM3_2019BA08_700685D-5.fastq.gz","ONG2_2019AX04_700685D-5.fastq.gz"
"312b1038b4e845a5","49642","ILN1_2020AA12_49642.fastq.gz","ONG3_2020CV06_49642.fastq.gz"
"31208587f97b4966","49626","ILM3_2019BG04_49626D-5.fastq.gz","ONG2_2019CH02_49626D-5.fastq.gz"
"30d95856091748f2","700611","ILN1_2020AA41_700611.fastq.gz","ONG3_2020CU01_700611.fastq.gz"
"30d31b91a53e4171","BAA-255","ILN1_2020AA07_BAA-255.fastq.gz","ONG3_2020CP03_BAA-255.fastq.gz"
"30cbbf16a7d547a8","11775","ILM2_2020AS03_11775.fastq.gz","ONG3_2020CE01_11775.fastq.gz"
"30bc21d793804444","27802","ILM3_2019CJ09_27802D-5.fastq.gz","ONG2_2019EH03_27802D-5.fastq.gz"
"30ae1df991ef4b0e","49129","ILM3_2020BW11_49129.fastq.gz","ONG3_2020BJ03_49129.fastq.gz"
"30a64f61f0ef4440","BAA-331","ILM3_2020CX02_BAA-331.fastq.gz","ONG3_2020DO02_BAA-331.fastq.gz"
"306e877cc8494cc0","BAA-1061","ILM3_2019BH05_BAA-1061D-5.fastq.gz","ONG2_2019CN04_BAA-1061D-5.fastq.gz"
"306312dbed544c02","700720","ILM3_2018AH04_700720D-5.fastq","ONM2_2018AB02_700720D-5.fastq.gz"
"3058ecdd09fc48d5","BAA-3120","ILM3_2020BO09_BAA-3120.fastq.gz","ONG3_2020AY04_BAA-3120.fastq.gz"
"3056650e804245cc","6314","ILM3_2019AY06_6314D-5.fastq.gz","ONG2_2019AU05_6314D-5.fastq.gz"
"30495de0e7e34911","BAA-3098","ILM3_2020AG03_BAA-3098.fastq.gz","ONG2_2020AM01_BAA-3098.fastq.gz"
"30431a2d13cc47f1","BAA-3066","ILM3_2020AF08_BAA-3066.fastq.gz","ONG2_2020AA02_BAA-3066.fastq.gz"
"3042186b85304e8d","35702","ILM3_2020AO11_35702D-5.fastq.gz","ONG2_2020BB02_35702D-5.fastq.gz"
"30094750614e4051","26189","ILV0_2020AA27_26189D-5.fastq.gz","ONG2_2020AL02_26189D-5.fastq.gz"
"3004ec90fcfb4d1d","27184","ILM3_2019BF08_27184D-5.fastq.gz","ONG2_2019CK05_27184D-5.fastq.gz"
"2ff09a734bed4eab","BAA-3102","ILM3_2020BE04_BAA-3102.fastq.gz","ONG2_2020AJ01_BAA-3102.fastq.gz"
"2fc563c1e47942b0","11503","ILM2_2020AB02_11503D-5.fastq.gz","ONG2_2020AF02_11503D-5.fastq.gz"
"2fc49546319d4aa8","VR-5","ILM3_2019BP04_VR-5D.fastq.gz",""
"2f8d03bdfd194354","BAA-1179","ILM3_2020CE01_BAA-1179.fastq.gz","ONG3_2020BD02_70033770.fastq.gz"
"2f6089e6b34a46ca","BAA-1874","ILM3_2020AE03_BAA-1874DX.fastq.gz","ONG2_2019FL02_BAA-1874DX.fastq.gz"
"2f3e2cde2c694c99","33090","ILM3_2019CV06_33090DX.fastq.gz","ONG2_2019EX03_33090DX.fastq.gz"
"2f3dfe6b405843c2","BAA-149","ILM3_2019BM08_BAA-149D-5.fastq.gz","ONG2_2019DJ02_BAA-149D-5.fastq.gz"
"2eeb2c843fa24d42","29413","ILM3_2019AS07_29413D-5.fastq.gz","ONG2_2019BC02_29413D-5.fastq.gz"
"2ee7e35370134a9e","14647","ILN1_2020AB03_14647D-2.fastq.gz","ONG3_2020DB02_14647D-2.fastq.gz"
"2ee5d6c29d4d4aed","53417","ILM2_2019AH07_53417D-5.fastq.gz","ONG2_2019DB10_53417D-5.fastq.gz"
"2edeca922e9149cf","29903","ILM3_2019AU05_29903D-5.fastq.gz","ONG2_2019AR02_29903D-5.fastq.gz"
"2ec6be432944491c","6919","ILM3_2019BF01_6919DX.fastq","ONG2_2019CJ05_6919DX.fastq.gz"
"2ebd5eeb61184236","35401","ILM3_2019AD09_35401D-5.fastq.gz","ONM2_2019AA05_35401D-5.fastq.gz"
"2ea3acb02c2b4372","VR-879","ILM3_2019BN07_VR-879D.fastq.gz",""
"2e9ace19afdf4398","484","ILM3_2020CX08_484.fastq.gz","ONG3_2020DT04_484.fastq.gz"
"2e703adf7ac34a27","BAA-1161","ILN1_2021AB41_BAA-1161.fastq.gz","ONG3_2021AG06_BAA-1161.fastq.gz"
"2e20ae84e0ab401e","BAA-2215","ILM3_2019BE09_BAA-2215D-5.fastq.gz","ONG2_2019AY04_BAA-2215D-5.fastq.gz"
"2de5e2490a2d422e","BAA-3085","ILM3_2020BG09_BAA-3085.fastq.gz","ONG3_2020AN05_BAA-3085.fastq.gz"
"2dd5c568c02a4b9b","BAA-3063","ILM3_2020AM10_BAA-3063.fastq.gz","ONG2_2020AW01_BAA-3063.fastq.gz"
"2dc54a7998c24216","BAA-1683","ILM3_2019CN02_BAA-1683DX.fastq.gz","ONG2_2019EK04_BAA-1683DX.fastq.gz"
"2db8496d3d8c4d2d","BAA-2885","ILM3_2020AL10_BAA-2885.fastq.gz","ONG2_2020AU04_BAA-2885.fastq.gz"
"2d9a843c79504bf8","53420","ILM2_2019AH03_53420D-5.fastq.gz","ONG2_2019DG04_53420D-5.fastq.gz"
"2d84ca1de9f843e7","BAA-1455","ILM3_2019BC09_BAA-1455D-5.fastq.gz","ONG2_2019AY02_BAA-1455D-5.fastq.gz"
"2d733d2a8f8b44a4","BAA-3054","ILM3_2020BH10_BAA-3054.fastq.gz","ONG3_2020AF04_BAA-3054.fastq.gz"
"2d5fc9a60b2b4459","27678","ILN1_2021AC13_27678.fastq.gz","ONG3_2021AP05_27678.fastq.gz"
"2d50b2861173449c","43812","ILM2_2019AI03_43812D-5.fastq.gz","ONG2_2019DW01_43812D-5.fastq.gz"
"2ce85b1147a74e13","17745","ILM3_2018AA01_17745D-5.fastq.gz","ONG1_2019AL03_17745D-5.fastq.gz"
"2ccf00e0a0ea40db","A-4855","ILV0_2020AB19_MYA-4855D.fastq.gz","ONT_2020sample19_MYA-4855D.fastq.gz"
"2c9f68483b03460b","VR-93","ILM3_2020CS08_VR-93D.fastq.gz",""
"2c84e367914840a3","8486","ILM3_2019AT04_8486D-5.fastq.gz","ONG2_2019BD03_8486D-5.fastq.gz"
"2c83312495084980","14018","ILM3_2019BA03_14018DX.fastq.gz","ONG2_2019BQ01_14018DX.fastq.gz"
"2c51d2600ed540c0","29543","ILM3_2019CJ11_29543D-5.fastq.gz","ONG2_2019EF04_29543D-5.fastq.gz"
"2c08bc8c0fd34311","VR-1882","ILM3_2020BB06_VR-1882DQ.fastq.gz",""
"2be05e8a0d024bc1","BAA-2428","ILN1_2020AB40_BAA-2428.fastq.gz","ONG3_2020DG03_BAA-2428.fastq.gz"
"2bce14e988b54cae","VR-93","ILM3_2020CS08_VR-93D.fastq.gz",""
"2bb5f9add8a94d12","35646","ILM2_2018AF09_35646.fastq.gz","ONM2_2018AC11_35646.fastq.gz"
"2bb038ba839f4e44","43845","ILM3_2019BY09_43845DX.fastq.gz","ONG2_2019BS03_43845DX.fastq.gz"
"2b83a6f80aa74f84","VR-1367","ILM3_2019BP01_VR-1367D.fastq.gz",""
"2b7fa0e1de5f42de","BAA-816","ILM3_2019BL08_BAA-816DX.fastq.gz","ONG2_2019DK05_BAA-816DX.fastq.gz"
"2b6f0ea20bd841bd","36031","ILM2_2019AN01_36031D-5.fastq.gz","ONG2_2019FD01_36031D-5.fastq.gz"
"2b6d2dea4ffa4cae","BAA-1633","ILM3_2019BD10_BAA-1633D-5.fastq.gz","ONG2_2019BE05_BAA-1633D-5.fastq.gz"
"2b1feae977114ac1","49547","ILM3_2020BH04_49547.fastq.gz","ONG3_2020AP05_49547.fastq.gz"
"2ad32a0c9e404414","68554","ILN1_2021AA43_68554.fastq.gz","ONG3_2021AM02_68554.fastq.gz"
"2acb4c5de0c14933","BAA-1581","ILM3_2019CL11_BAA-1581D-5.fastq.gz","ONG2_2019EJ04_BAA-1581D-5.fastq.gz"
"2ac763eeda774ba2","13428","ILM2_2020AX02_13428.fastq.gz","ONG3_2020CM04_13428.fastq.gz"
"2aa78997b5214779","BAA-2786","ILM3_2019BD02_BAA-2786DX.fastq.gz","ONG2_2019BZ01_BAA-2786DX.fastq.gz"
"2a77ca7fd8da47c2","BAA-3080","ILM3_2020BQ04_BAA-3080.fastq.gz","ONG2_2020AW02_BAA-3080.fastq.gz"
"2a3ff0eba2984623","BAA-3108","ILM3_2020AF03_BAA-3108.fastq.gz","ONG2_2020AK02_BAA-3108.fastq.gz"
"2a2fc6baf06f473b","43895","ILM3_2018AI10_43895D-5.fastq.gz","ONM2_2018AA01_43895D-5.fastq.gz"
"29c647275a5c449f","27853","ILM3_2018AL03_27853D-5.fastq.gz","ONG2_2019BH01_27853D-5.fastq.gz"
"2993aedf402b4f82","35676","ILM3_2020AU07_35676.fastq.gz","ONG2_2020BF03_35676.fastq.gz"
"298b70cf9ca54c81","VR-847","ILM3_2020CP03_VR-847D.fastq.gz",""
"2981d9a91afa4ad1","BAA-1614","ILM3_2019CM12_BAA-1614D-5.fastq.gz","ONG2_2019EL04_BAA-1614D-5.fastq.gz"
"29612302e5c8482c","VR-1896","ILM1_2019ZI03_VR-1896.fastq.gz",""
"293d41e9566a4107","VR-1737","ILM3_2020CP11_VR-1737D.fastq.gz",""
"2933e8e717b64894","VR-1838","ILM3_2020BL02_VR-1838DQ.fastq.gz",""
"29205f60a88140a7","BAA-1158","ILM3_2019CJ12_BAA-1158D-5.fastq.gz","ONG2_2019EX04_BAA-1158D-5.fastq.gz"
"291bfc53cc5c42cd","58438","ILM2_2019AP01_58438D-5.fastq.gz","ONG2_2020AY01_58438D-5.fastq.gz"
"28d51d46f1c446f4","31555","ILN1_2020AA18_31555.fastq.gz","ONG3_2020CX03_31555.fastq.gz"
"28b21bf4982c41a2","BAA-3067","ILM3_2020AM09_BAA-3067.fastq.gz","ONG2_2020AV04_BAA-3067.fastq.gz"
"28b0cf28aa624dc7","700730","ILM3_2020BC05_700730.fastq.gz","ONG3_2020AL02_700730.fastq.gz"
"2895e39f8f3b464a","19138","ILM3_2020BE12_19138.fastq.gz","ONG3_2020AH03_19138.fastq.gz"
"288d8d9902c24dfd","23844","ILN1_2020AC31_23844.fastq.gz","ONG3_2020DL01_23844.fastq.gz"
"288a213407c64de6","33209","ILM3_2019AT02_33209D-5.fastq.gz","ONG2_2019BD01_33209D-5.fastq.gz"
"285a115d88c043f1","9027","ILM3_2018AJ08_9027DX.fastq.gz","ONG2_2019BP01_9027DX.fastq.gz"
"282c9381819944b8","BAA-1705","ILM3_2019AR08_BAA-1705D-5.fastq.gz","ONM1_2018AA03_BAA-1705D-5.fastq.gz"
"28009687660a4410","35021","ILM3_2018AG03_35021.fastq","ONG1_2019AO06_35021.fastq.gz"
"27eb4a6962974e89","3624T2","ILM3_2019BH02_3624T2D-5.fastq.gz","ONG2_2020AQ05_3624T2D-5.fastq.gz"
"27cea337e3d24357","BAA-335","ILM3_2019AU01_BAA-335DX.fastq.gz","ONG2_2019DO01_BAA-335DX.fastq.gz"
"27b7a5e1235549f7","700699","ILM3_2019AP02_700699D-5.fastq.gz","ONG2_2019AW01_700699D-5.fastq.gz"
"27b35dd1651e48dd","47077","ILM3_2018AH10_47077D-5.fastq.gz","ONM2_2018AA03_47077D-5.fastq.gz"
"277d708df7c84606","BAA-2795","ILM3_2019BQ03_BAA-2795DX.fastq.gz","ONG2_2019CW03_BAA-2795DX.fastq.gz"
"277723ff7c334c11","14522","ILM3_2019CQ03_14522D-5.fastq.gz","ONG2_2019FJ03_14522D-5.fastq.gz"
"27038d2d29374c2e","36031","ILM2_2019AN01_36031D-5.fastq.gz","ONG2_2019FD01_36031D-5.fastq.gz"
"2698a60abe5f4c25","13061","ILM3_2019BG05_13061D-5.fastq.gz","ONG2_2019CH03_13061D-5.fastq.gz"
"266ad1b186d14dd5","BAA-1760","ILM3_2020BS12_BAA-1760.fastq.gz","ONG3_2020BT06_BAA-1760.fastq.gz"
"266a835027f7464b","17029","ILM3_2019CH05_17029DX.fastq.gz","ONG2_2019DX02_17029DX.fastq.gz"
"25dc5d5b8a5d4a29","3584","ILM3_2019CV07_3584DX.fastq.gz","ONG2_2019EY04_3584DX.fastq.gz"
"25d813e9a8284f8d","700236","ILM3_2019BE08_700236D-5.fastq.gz","ONG2_2019AX01_700236D-5.fastq.gz"
"25c39170f5154058","49456","ILM3_2019AQ09_49456D-5.fastq.gz","ONG2_2019AL06_49456D-5.fastq.gz"
"25bff3fa88374e27","BAA-2787","ILM3_2019BC08_BAA-2787DX.fastq","ONG2_2019BU05_BAA-2787DX.fastq.gz"
"25ae641f48ca4eac","A-2876","ILM3_2019CQ02_MYA-2876D-5.fastq.gz","ONG2_2019FJ02_MYA-2876D-5.fastq.gz"
"2504aeb524e74d25","33277","ILM3_2018AB08_33277D-5.fastq.gz","ONG2_2019BB05_33277D-5.fastq.gz"
"24f4bb7a059843a2","BAA-2808","ILM3_2019BE04_BAA-2808DX.fastq.gz","ONG2_2019CI01_BAA-2808DX.fastq.gz"
"24ed6578a57f4f40","23746","ILN1_2021AA19_23746.fastq.gz","ONG3_2020DX04_23746.fastq.gz"
"24e369e749c84bef","BAA-1585","ILM3_2019BW09_BAA-1585D-5.fastq.gz","ONG2_2019DI02_BAA-1585D-5.fastq.gz"
"24bd19394e284a71","25559","ILN1_2021AA02_25559.fastq.gz","ONG3_2020DT06_25559.fastq.gz"
"249c067737194cdc","51521","ILN1_2020AB36_51521.fastq.gz","ONG3_2020DF04_51521.fastq.gz"
"24998c3f20184f58","19977","ILN1_2021AA42_19977.fastq.gz","ONG3_2021AM01_19977.fastq.gz"
"248032aa8974413c","VR-1885","ILM3_2020BB05_VR-1885DQ.fastq.gz",""
"2456bef29a3a4a05","VR-782","ILM3_2020AV03_VR-782.fastq.gz",""
"243d6b9619cf41ae","76518","ILM3_2020AQ03_76518D-5.fastq.gz","ONG2_2020AG03_76518D-5.fastq.gz"
"242c5e8b24c74bde","BAA-3121","ILM3_2020BO07_BAA-3121.fastq.gz","ONG3_2020AY02_BAA-3121.fastq.gz"
"241d7ade08b24b47","22028","ILV0_2020AA26_22028D-5.fastq.gz","ONG2_2020AE03_22028D-5.fastq.gz"
"2416ed0fe9024e1f","23842","ILM3_2018AF10_23842.fastq.gz","ONM2_2018AC02_23842.fastq.gz"
"2402a14d7bcf41e6","BAA-3091","ILM3_2020BE02_BAA-3091-old.fastq.gz","ONG2_2020AI02_BAA-3091.fastq.gz"
"23fd8113774345fc","BAA-2886","ILM3_2020AL11_BAA-2886.fastq.gz","ONG2_2020AX01_BAA-2886.fastq.gz"
"23d756c7d37747aa","700699","ILM3_2019AP02_700699D-5.fastq.gz","ONG2_2019AW01_700699D-5.fastq.gz"
"23bba20f40544cb7","35743","ILM3_2019BL04_35743DX.fastq.gz","ONG2_2019CO05_35743DX.fastq.gz"
"23669b1cfbff4118","24843","ILV0_2020AB06_24843D-5.fastq.gz","ONM0_2020AA02_24843D-5.fastq.gz"
"236072307a7e4f1d","VR-825","ILM3_2020AV02_VR-825.fastq.gz",""
"2349153e170d4d87","11623","ILN1_2020AB27_11623.fastq.gz","ONG3_2020DD05_11623.fastq.gz"
"2334236b400843da","BAA-2468","ILN1_2020AC19_BAA-2468.fastq.gz","ONG3_2020DR03_BAA-2468.fastq.gz"
"2326a994dbc54921","33400","ILM3_2019AJ03_33400D-5.fastq.gz","ONG2_2019AJ03_33400D-5.fastq"
"22dc53fb4a924f7e","BAA-471","ILM3_2019AR03_BAA-471D-5.fastq","ONG2_2019AM02_BAA-471D-5.fastq.gz"
"22b6381c4ae9454b","BAA-1087","ILM2_2019AK01_BAA-1087D-5.fastq.gz","ONG2_2019DS04_BAA-1087D-5.fastq.gz"
"228a0fc4b10f4fb2","BAA-2899","ILM3_2020AJ04_BAA-2899.fastq.gz","ONG2_2020AP04_BAA-2899.fastq.gz"
"22869fd2b33e407b","43123","ILM3_2019AI05_43123D-5.fastq.gz","ONG2_2019AI03_43123D-5.fastq.gz"
"224e8f04509e4895","25078","ILM3_2019CA04_25078D-5.fastq.gz","ONG2_2019DZ04_25078D-5.fastq.gz"
"21e6df6d08474fd8","12357","ILN1_2021AB17_12357.fastq.gz","ONG3_2021AF01_12357.fastq.gz"
"21c301a34b7949cc","49427","ILM3_2020BH06_49427.fastq.gz","ONG3_2020AQ02_49427.fastq.gz"
"21b5ebc978b6417e","VR-863","ILM3_2020BV04_VR-863D.fastq.gz",""
"2186dc087bfa4e08","BAA-1427","ILN1_2020AA02_BAA-1427.fastq.gz","ONG3_2020CR04_BAA-1427.fastq.gz"
"216e16b92685447b","VR-1432","ILM3_2020BJ04_VR-1432DQ.fastq.gz",""
"2168fc004a9341e7","11170","ILM3_2019AB04_11170D-5.fastq.gz","ONG2_2019BM03_11170D-5.fastq.gz"
"20bc13b926114304","14880","ILM2_2019AK06_14880D-5.fastq.gz","ONG2_2019DQ05_14880D-5.fastq.gz"
"20b24abe83044f5f","8042","ILN1_2020AC26_8042.fastq.gz","ONG3_2020DM02_8042.fastq.gz"
"20aab973b68443c3","27264","ILM3_2019AR02_27264D-5.fastq.gz","ONG2_2019AM01_27264D-5.fastq.gz"
"20a3d92b779140eb","33009","ILM3_2019AH03_33009D-5.fastq","ONG2_2019AF04_33009D-5.fastq.gz"
"205eb2437fc0481b","BAA-3091","ILM3_2020AK03_BAA-3091.fastq.gz","ONG3_2020CY01_BAA-3091.fastq.gz"
"205d8a4443244177","29800","ILN1_2020AB17_29800.fastq.gz","ONG3_2020DC01_29800.fastq.gz"
"2022bc37ae634efa","35695","ILM3_2020CT06_35695.fastq.gz","ONG3_2020DO06_35695.fastq.gz"
"20141b1f31a2495a","700007","ILM3_2019AZ10_700007D-5.fastq.gz","ONG2_2019AW05_700007D-5.fastq.gz"
"1fe536cbcde14056","BAA-1335","ILM3_2019BG12_BAA-1335D-5.fastq.gz","ONG2_2019CN02_BAA-1335D-5.fastq.gz"
"1fbc44a0bdee4688","VR-1680","ILM2_2019AE03_VR-1680D.fastq.gz",""
"1faeeb91661d4843","26921","ILV0_2020AB25_26921D-2.fastq.gz","ONG3_2020AW02_26921D-2.fastq.gz"
"1f7658f3057a4492","700962","ILM3_2019CJ04_700962D-5.fastq.gz","ONG2_2019EF03_700962D-5.fastq.gz"
"1f4b77701efa4c4b","VR-1550","ILM1_2020ZF01_VR-1550.fastq.gz",""
"1f2f9c1794cf4ccc","VR-94","ILM3_2021AH06_VR-94D.fastq.gz",""
"1f1e9528ac8c41f6","35240","ILM3_2019BO12_35240D-5.fastq.gz","ONG2_2019CZ03_35240D-5.fastq.gz"
"1efbfe7b001d4a2d","6051","ILM3_2018AG05_6051.fastq.gz","ONM2_2018AC09_6051.fastq.gz"
"1ec855f24276461e","17978","ILM3_2019AE02_17978DX.fastq.gz","ONG1_2019AM10_17978DX_-80C.fastq.gz"
"1ec4108ce8184611","90507","ILV0_2020AA22_90507D-2.fastq.gz","ONG2_2020AT03_90507D-2.fastq.gz"
"1ec2cc9e79bb44b1","VR-94","ILM3_2020CS09_VR-94D.fastq.gz",""
"1eb3021faaec49c2","700926","ILM3_2019AE01_700926DX.fastq.gz","ONG1_2019AM08_700926DX_-80C.fastq.gz"
"1e9e79debe72493f","BAA-2781","ILM3_2019BA02_BAA-2781DX.fastq.gz","ONG2_2019BU03_BAA-2781DX.fastq.gz"
"1e442aa4452748f6","VR-1737","ILM3_2020CP11_VR-1737D.fastq.gz",""
"1dfaf2679c8241c9","BAA-895","ILM3_2019BJ09_BAA-895D-5.fastq.gz","ONG2_2019CT01_BAA-895D-5.fastq.gz"
"1df4f6cfd5d9470e","BAA-1382","ILM3_2019AP05_BAA-1382D-5.fastq.gz","ONG2_2019AW03_BAA-1382D-5.fastq.gz"
"1de99af489604ac2","7050","ILM3_2018AG08_7050.fastq.gz","ONM2_2018AC05_7050.fastq.gz"
"1ddbd00c14ef4a50","27774","ILM3_2019AG07_27774D-5.fastq","ONG2_2019BM04_27774D-5.fastq.gz"
"1dd581ce54d645f1","35558","ILN1_2020AA01_35558.fastq.gz","ONG3_2020CM01_35558.fastq.gz"
"1dc805acee604fa4","BAA-548","ILN1_2020AC39_BAA-548.fastq.gz","ONG3_2020DS02_BAA-548.fastq.gz"
"1dc19f7b73f14105","BAA-453","ILM3_2019CB02_BAA-453D-5.fastq.gz","ONG2_2019DV05_BAA-453D-5.fastq.gz"
"1db3d55cc05a4cc7","VR-1367","ILM3_2019BP01_VR-1367D.fastq.gz",""
"1d9dab189fa442a6","29970","ILM3_2019CB05_29970D-5.fastq.gz","ONG2_2019DT06_29970D-5.fastq.gz"
"1d4777d857a64c50","VR-2550","ILM3_2020AV06_VR-2550.fastq.gz",""
"1d451aee37614209","BAA-477","ILM3_2019AE05_BAA-477D-5.fastq","ONM2_2019AB01_BAA-477D-5.fastq.gz"
"1d3708e8aa544161","8459","ILN1_2020AA44_8459.fastq.gz","ONG3_2020CN05_8459.fastq.gz"
"1d286b239fdc411e","51445","ILN0_2020AA08_51445.fastq.gz","ONG3_2020BX03_51445.fastq.gz"
"1d1ed8d23fbb4691","VR-92","ILM3_2020CS07_VR-92D.fastq.gz",""
"1cebbb44e5a44112","BAA-1138","ILM3_2019AP03_BAA-1138D-5.fastq.gz","ONG2_2019AW02_BAA-1138D-5.fastq.gz"
"1ceb56ac9915456b","11503","ILM2_2020AB02_11503D-5.fastq.gz","ONG2_2020AF02_11503D-5.fastq.gz"
"1ce3ad31b7954bd3","VR-1360","ILM3_2019BN06_VR-1360D.fastq.gz",""
"1cb04fa2210340d5","BAA-2326","ILM3_2019AF08_BAA-2326D-5.fastq","ONG2_2019AC01_BAA-2326D-5.fastq.gz"
"1cb006b7eaa343f4","700610","ILM3_2019AQ01_700610DX.fastq.gz","ONG2_2019BS01_700610DX.fastq.gz"
"1c9cb0c5daf54e15","BAA-331","ILM3_2019BR04_BAA-331D-5.fastq.gz","ONG2_2020AO06_BAA-331D-5.fastq.gz"
"1c88b21eb4674cbb","BAA-1615","ILM3_2019CK07_BAA-1615D-5.fastq.gz","ONG2_2019EG05_BAA-1615D-5.fastq.gz"
"1c601a08f6834797","43884","ILN1_2021AD01_43884.fastq.gz","ONG3_2020DP05_43884.fastq.gz"
"1c08c65f55764fac","27536","ILN1_2020AA38_27536.fastq.gz","ONG3_2020CT04_27536.fastq.gz"
"1bf0144800514c11","BAA-2869","ILM3_2020CI07_BAA-2869.fastq.gz","ONG3_2020CG03_BAA-2869.fastq.gz"
"1b60a342ec384e75","BAA-1826","ILN1_2021AB37_BAA-1826.fastq.gz","ONG3_2021AI02_BAA-1826.fastq.gz"
"1b5bdf2be73e4db5","BAA-2871","ILM3_2020AT10_BAA-2871.fastq.gz","ONG2_2020BD03_BAA-2871.fastq.gz"
"1b5b07ce1cf540b8","BAA-2803","ILM3_2019BE06_BAA-2803DX.fastq.gz","ONG2_2019CJ03_BAA-2803DX.fastq.gz"
"1b518a4aba234dbb","14048","ILM3_2019AU02_14048DX.fastq.gz","ONG2_2019BS04_14048DX.fastq.gz"
"1b473bf892c44c84","VR-1603","ILM3_2020BV01_VR-1603D.fastq.gz",""
"1b2f57333d604e3a","6258","ILM3_2019CT02_6258D-5.fastq.gz","ONG2_2019FK02_6258D-5.fastq.gz"
"1b2c18941e794f92","A-4447","ILM3_2020AN01_MYA-4447D-5.fastq.gz","ONG3_2020AC01_MYA-4447D-5.fastq.gz"
"1ae34344a7384829","VR-538","ILM3_2019BP03_VR-538D.fastq.gz",""
"1a834dfa26b641b7","BAA-1680","ILM3_2020BH01_BAA-1680.fastq.gz","ONG3_2020AP02_BAA-1680.fastq.gz"
"1a760bd0bc314e03","33793","ILM3_2020BE08_33793.fastq.gz","ONG3_2020AL01_33793.fastq.gz"
"1a3c1f69ef984ce0","VR-734","ILM2_2019AC03_VR-734D.fastq.gz",""
"1a34167ff4204dbf","25175","ILM3_2019AJ06_25175D-5.fastq.gz","ONG2_2019AJ02_25175D-5.fastq.gz"
"1a0eafc117494e57","BAA-3050","ILM3_2020BC08_BAA-3050.fastq.gz","ONG3_2020AJ01_BAA-3050.fastq.gz"
"19c32e572aa442c9","BAA-2219","ILM3_2019AF07_BAA-2219D-5.fastq","ONG2_2019AB04_BAA-2219D-5.fastq.gz"
"19adf290b72c4589","BAA-547","ILM3_2018AE10_BAA-547.fastq.gz","ONG1_2018AN10_BAA-547.fastq.gz"
"19985c5b22294d67","51783","ILN1_2021AC03_51783.fastq.gz","ONG3_2021AO01_51783.fastq.gz"
"1973ed6cfe3f4f81","51625","ILM3_2019CL01_51625DX.fastq.gz","ONG2_2019EF01_51625DX.fastq.gz"
"19572265c6ac4e67","700278","ILM3_2019BA06_700278D-5.fastq.gz","ONG2_2019AX02_700278D-5.fastq.gz"
"194b52953d1a44c2","204304","ILV0_2020AA16_204304D-2.fastq.gz","ONG3_2020AD02_204304D-2.fastq.gz"
"192ce9b81d914d8e","BAA-3075","ILM3_2020AH05_BAA-3075.fastq.gz","ONG2_2019FL05_BAA-3075.fastq.gz"
"191ddc072be843ea","7050","ILM3_2018AG08_7050.fastq.gz","ONM2_2018AC05_7050.fastq.gz"
"191469bcc8294891","33238","ILM3_2018AH08_33238D-5.fastq.gz","ONG1_2018AL04_33238D-5.fastq.gz"
"18d503c100c045af","14581","ILM3_2018AF06_14581.fastq.gz","ONM2_2018AC07_14581.fastq.gz"
"1891698e8c834c1f","VR-1467","ILM3_2020BB04_VR-1467DQ.fastq.gz","ONG3_2020BB01_VR-1467DQ.fastq.gz"
"180b811fcd1c4515","BAA-1125","ILM2_2020AA06_BAA-1125D-5.fastq.gz","ONG2_2019EC02_BAA-1125D-5.fastq.gz"
"180b20c4b7cf49ee","17616","ILM3_2020AA03_17616D-5.fastq.gz","ONG2_2019EV03_17616D-5.fastq.gz"
